#  Table F110W_filter.tab  Thu 14:41:52 08-May-2014
#      WAVELENGTH      THROUGHPUT
#           angstroms                
     11636.75       0.5095775
     11637.69        0.509605
     11638.64       0.5096323
     11639.59       0.5096596
     11640.53       0.5096641
     11641.48       0.5096503
     11642.41       0.5096369
     11643.36       0.5096273
      11644.3       0.5096357
     11645.25        0.509644
     11646.19       0.5096525
     11647.14       0.5096609
     11648.09       0.5096692
     11649.03       0.5096776
     11649.97       0.5096861
     11650.93       0.5096945
     11651.87       0.5097029
     11652.81       0.5097111
     11653.75       0.5097319
      11654.7       0.5097612
     11655.65       0.5097905
     11656.59       0.5098198
     11657.54       0.5098491
     11658.48        0.509878
     11659.42       0.5099072
     11660.37       0.5099365
     11661.32       0.5099658
     11662.27       0.5099951
     11663.21        0.510025
     11664.15        0.510074
      11665.1        0.510124
     11666.06       0.5101746
       11667.       0.5102244
     11667.94       0.5102739
     11668.89       0.5103236
     11669.84       0.5103735
     11670.78       0.5104234
     11671.73       0.5104734
     11672.68       0.5105234
     11673.63       0.5105803
     11674.58        0.510645
     11675.53       0.5107099
     11676.46       0.5107739
     11677.41       0.5108387
     11678.36       0.5109035
     11679.31       0.5109684
     11680.26       0.5110445
     11681.21       0.5111507
     11682.14       0.5112554
     11683.09       0.5113616
     11684.04       0.5114889
     11684.99       0.5116187
     11685.94       0.5117487
     11686.89       0.5118787
     11687.84       0.5120088
     11688.79       0.5121388
     11689.74        0.512269
     11690.68       0.5123678
     11691.63       0.5124567
     11692.59       0.5125466
     11693.53        0.512637
     11694.48       0.5127336
     11695.43       0.5128304
     11696.38       0.5129271
     11697.33       0.5130239
     11698.28       0.5131206
     11699.21       0.5132161
     11700.17       0.5133128
     11701.12       0.5134097
     11702.07       0.5135065
     11703.02       0.5136033
     11703.97       0.5137047
     11704.91       0.5138059
     11705.86       0.5139085
     11706.82       0.5140125
     11707.76       0.5141136
     11708.71       0.5142162
     11709.66       0.5143189
     11710.61       0.5144216
     11711.57       0.5145242
     11712.52       0.5146267
     11713.47       0.5147327
     11714.42       0.5148474
     11715.36       0.5149602
     11716.32       0.5150762
     11717.26       0.5151893
     11718.22       0.5153039
     11719.17       0.5154186
     11720.11       0.5155361
     11721.06       0.5156926
     11722.02       0.5158509
     11722.96       0.5160052
     11723.92       0.5161651
     11724.87       0.5163264
     11725.82       0.5164877
     11726.77       0.5166489
     11727.73       0.5168105
     11728.68       0.5169718
     11729.63       0.5171333
     11730.59       0.5172689
     11731.53       0.5173872
     11732.48        0.517507
     11733.43       0.5176241
     11734.37       0.5177313
     11735.33       0.5178401
     11736.28       0.5179489
     11737.23       0.5180578
     11738.19       0.5181668
     11739.14       0.5182756
      11740.1       0.5183844
     11741.05       0.5184934
       11742.       0.5186022
     11742.96        0.518711
     11743.91       0.5188121
     11744.87       0.5189106
     11745.82       0.5190089
     11746.77       0.5191073
     11747.73       0.5192059
     11748.67        0.519303
     11749.62       0.5194013
     11750.58       0.5194998
     11751.52       0.5195971
     11752.48       0.5196956
     11753.43       0.5197918
     11754.39       0.5198802
     11755.34       0.5199685
      11756.3        0.520057
     11757.25       0.5201455
     11758.21        0.520234
     11759.16       0.5203224
     11760.12       0.5204109
     11761.07       0.5204993
     11762.03       0.5205877
     11762.99       0.5206763
     11763.94       0.5207572
      11764.9       0.5208356
     11765.85        0.520914
     11766.78       0.5209901
     11767.74       0.5210685
      11768.7       0.5211468
     11769.65       0.5212253
     11770.61       0.5213308
     11771.56       0.5214514
     11772.52       0.5215722
     11773.48       0.5216883
     11774.43       0.5217915
     11775.39       0.5218951
     11776.35       0.5219983
      11777.3       0.5221016
     11778.26       0.5222051
     11779.22       0.5223083
     11780.17        0.522404
     11781.12       0.5224643
     11782.08       0.5225251
     11783.03       0.5225863
     11783.98        0.522625
     11784.94       0.5226591
     11785.89        0.522693
     11786.85        0.522727
     11787.81       0.5227611
     11788.77       0.5227949
     11789.72       0.5228289
     11790.68       0.5228628
     11791.64       0.5228968
      11792.6       0.5229307
     11793.56       0.5229584
     11794.51       0.5229738
     11795.47       0.5229895
     11796.43       0.5230049
     11797.39       0.5230204
     11798.33       0.5230356
     11799.29       0.5230513
     11800.25       0.5230648
     11801.21       0.5230735
     11802.16        0.523082
     11803.12       0.5230907
     11804.08       0.5230867
     11805.03       0.5230811
     11805.99       0.5230755
     11806.95       0.5230699
     11807.91       0.5230641
     11808.87       0.5230584
     11809.83       0.5230528
     11810.79       0.5230822
     11811.75       0.5231191
     11812.71       0.5231562
     11813.67       0.5231858
     11814.62       0.5232069
     11815.58       0.5232281
     11816.52        0.523249
      11817.5       0.5232706
     11818.44       0.5232915
      11819.4       0.5233127
     11820.37       0.5233177
     11821.33       0.5232963
     11822.29       0.5232751
     11823.25       0.5232534
     11824.21       0.5232186
     11825.17       0.5231838
     11826.13       0.5231489
     11827.09        0.523114
     11828.05       0.5230791
     11829.01       0.5230442
     11829.97       0.5230094
     11830.92       0.5229749
     11831.88       0.5229399
     11832.84       0.5229049
     11833.79       0.5228657
     11834.75       0.5228224
     11835.71       0.5227792
     11836.68       0.5227358
     11837.64       0.5226926
      11838.6       0.5226493
     11839.56       0.5226058
     11840.52       0.5225627
     11841.49       0.5225194
     11842.45        0.522476
     11843.41       0.5224299
     11844.37       0.5223718
     11845.33       0.5223132
      11846.3       0.5222548
     11847.26       0.5221964
     11848.22       0.5221382
     11849.17       0.5220805
     11850.14       0.5220281
      11851.1       0.5220124
     11852.05       0.5219967
     11853.01       0.5219808
     11853.97       0.5219617
     11854.94       0.5219416
      11855.9       0.5219216
     11856.86       0.5219016
     11857.83       0.5218814
     11858.79       0.5218612
     11859.75       0.5218412
     11860.72       0.5217893
     11861.68       0.5217267
     11862.65       0.5216638
      11863.6       0.5216025
     11864.56       0.5215413
     11865.54       0.5214792
     11866.48       0.5214196
     11867.44       0.5213584
      11868.4        0.521297
     11869.37       0.5212358
     11870.33       0.5211744
      11871.3       0.5211133
     11872.26       0.5210517
     11873.23       0.5209904
     11874.19       0.5209396
     11875.16       0.5208891
     11876.12       0.5208384
     11877.09        0.520788
     11878.04        0.520738
       11879.       0.5206875
     11879.98       0.5206363
     11880.93       0.5205863
      11881.9       0.5205358
     11882.86       0.5204852
     11883.83       0.5204396
     11884.78       0.5203978
     11885.75       0.5203555
     11886.71       0.5203133
     11887.68       0.5202711
     11888.65       0.5202287
     11889.61       0.5201864
     11890.58       0.5201695
     11891.54       0.5201699
     11892.51         0.52017
     11893.48        0.520171
     11894.44       0.5201746
      11895.4        0.520178
     11896.36       0.5201815
     11897.34       0.5201852
      11898.3       0.5201886
     11899.26       0.5201921
     11900.23       0.5201857
     11901.18       0.5201471
     11902.15        0.520108
     11903.12       0.5200686
     11904.08       0.5200545
     11905.05       0.5200438
     11906.02       0.5200332
     11906.97       0.5200227
     11907.95       0.5200121
     11908.92       0.5200016
     11909.88       0.5199911
     11910.84       0.5199807
     11911.81       0.5199699
     11912.78       0.5199595
     11913.75       0.5199482
     11914.71       0.5199361
     11915.68       0.5199242
     11916.65       0.5199118
     11917.61       0.5199001
     11918.58       0.5198877
     11919.54       0.5198758
     11920.51        0.519864
     11921.48       0.5198516
     11922.45       0.5198396
     11923.42       0.5198307
     11924.39       0.5198364
     11925.34       0.5198421
     11926.31       0.5198479
     11927.29       0.5198539
     11928.25       0.5198597
     11929.22       0.5198654
     11930.19       0.5198712
     11931.16       0.5198773
     11932.13        0.519883
      11933.1       0.5198888
     11934.07       0.5199193
     11935.02       0.5199541
     11935.99       0.5199897
     11936.96        0.520025
     11937.93       0.5200603
      11938.9       0.5200958
     11939.87       0.5201315
     11940.84       0.5202035
     11941.81       0.5202817
     11942.77       0.5203587
     11943.74       0.5204428
     11944.71       0.5205333
     11945.68       0.5206234
     11946.65       0.5207138
     11947.62        0.520804
     11948.59       0.5208946
     11949.56       0.5209848
     11950.52       0.5210509
     11951.51       0.5210993
     11952.48       0.5211469
     11953.43       0.5211956
     11954.41       0.5212523
     11955.38       0.5213092
     11956.35       0.5213656
     11957.32       0.5214224
     11958.28       0.5214787
     11959.25       0.5215353
     11960.22       0.5215923
     11961.19       0.5216491
     11962.17       0.5217059
     11963.14       0.5217628
     11964.11       0.5218389
     11965.07       0.5219176
     11966.04       0.5219969
     11967.03       0.5220775
     11967.99       0.5221562
     11968.96       0.5222356
     11969.93       0.5223148
      11970.9       0.5223948
     11971.88        0.522474
     11972.85       0.5225535
     11973.82       0.5226362
     11974.79       0.5227216
     11975.75       0.5228056
     11976.73       0.5228907
      11977.7       0.5229763
     11978.67       0.5230614
     11979.63       0.5231457
     11980.62       0.5232596
     11981.59        0.523388
     11982.55       0.5235145
     11983.53       0.5236419
     11984.51       0.5237671
     11985.47       0.5238891
     11986.45       0.5240126
     11987.42       0.5241364
      11988.4       0.5242603
     11989.37       0.5243841
     11990.34       0.5244925
     11991.32       0.5245733
     11992.29       0.5246538
     11993.25       0.5247334
     11994.23       0.5248238
      11995.2       0.5249143
     11996.18       0.5250049
     11997.15       0.5250955
     11998.11       0.5251846
     11999.09       0.5252756
     12000.08       0.5253675
     12001.04       0.5254633
     12002.01       0.5255603
     12002.99       0.5256572
     12003.96       0.5257483
     12004.94       0.5258368
     12005.92       0.5259253
     12006.89       0.5260139
     12007.85       0.5261014
     12008.83       0.5261899
      12009.8       0.5262785
     12010.79       0.5263684
     12011.76       0.5264558
     12012.73       0.5265444
     12013.71       0.5266324
     12014.68       0.5267197
     12015.65       0.5268056
     12016.62       0.5268928
      12017.6         0.52698
     12018.58       0.5270672
     12019.55       0.5271545
     12020.53       0.5272653
     12021.51        0.527396
     12022.48       0.5275267
     12023.46       0.5276564
     12024.44       0.5277808
     12025.42        0.527905
     12026.38       0.5280278
     12027.36       0.5281521
     12028.33       0.5282764
     12029.31        0.528401
     12030.27       0.5285113
     12031.25       0.5285923
     12032.23       0.5286732
     12033.21        0.528754
     12034.18       0.5288213
     12035.16       0.5288872
     12036.14       0.5289532
     12037.12       0.5290192
      12038.1       0.5290853
     12039.07       0.5291512
     12040.05       0.5292173
     12041.02       0.5292824
       12042.       0.5293485
     12042.97       0.5294147
     12043.95       0.5294706
     12044.93       0.5295219
     12045.91       0.5295733
     12046.89       0.5296245
     12047.87       0.5296758
     12048.83       0.5297265
     12049.81       0.5297778
     12050.79       0.5298291
     12051.77       0.5298804
     12052.75       0.5299317
     12053.73       0.5299733
     12054.71       0.5300023
     12055.69       0.5300313
     12056.67       0.5300603
     12057.65       0.5300893
     12058.63       0.5301182
     12059.59       0.5301468
     12060.57       0.5302017
     12061.55       0.5302746
     12062.53       0.5303474
      12063.5        0.530415
     12064.49       0.5304678
     12065.47       0.5305197
     12066.44       0.5305711
     12067.42        0.530623
      12068.4       0.5306753
     12069.38       0.5307272
     12070.36        0.530763
     12071.34        0.530771
     12072.33       0.5307792
     12073.31       0.5307873
     12074.27       0.5307792
     12075.25        0.530771
     12076.25       0.5307626
     12077.22       0.5307541
      12078.2       0.5307459
     12079.18       0.5307376
     12080.16       0.5307292
     12081.14       0.5307209
     12082.11       0.5307128
     12083.09       0.5307046
     12084.08       0.5306832
     12085.06       0.5306582
     12086.04       0.5306331
     12087.02       0.5306082
       12088.       0.5305833
     12088.98       0.5305584
     12089.97       0.5305333
     12090.95       0.5305085
     12091.92       0.5304837
      12092.9       0.5304588
     12093.88       0.5304248
     12094.87       0.5303845
     12095.85       0.5303442
     12096.82       0.5303046
     12097.81       0.5302637
      12098.8       0.5302234
     12099.77       0.5301835
     12100.75       0.5301768
     12101.73       0.5301805
     12102.72       0.5301842
      12103.7       0.5301807
     12104.68       0.5301666
     12105.67       0.5301527
     12106.65       0.5301386
     12107.62       0.5301248
     12108.62       0.5301105
      12109.6       0.5300964
     12110.57       0.5300568
     12111.56       0.5299987
     12112.54       0.5299406
     12113.53        0.529881
      12114.5       0.5298169
     12115.48       0.5297521
     12116.46        0.529687
     12117.45       0.5296219
     12118.43       0.5295569
     12119.42       0.5294919
      12120.4       0.5294267
     12121.39       0.5293619
     12122.37       0.5292968
     12123.36       0.5292314
     12124.34         0.52916
     12125.31       0.5290896
      12126.3       0.5290183
     12127.29       0.5289466
     12128.27       0.5288752
     12129.26       0.5288038
     12130.23       0.5287333
     12131.23       0.5286606
     12132.21       0.5285891
     12133.19       0.5285188
     12134.17       0.5284347
     12135.16       0.5283492
     12136.14       0.5282634
     12137.13       0.5281775
     12138.12       0.5280923
      12139.1       0.5280063
     12140.08       0.5279251
     12141.06        0.527883
     12142.06       0.5278403
     12143.03       0.5277991
     12144.02       0.5277656
     12145.01       0.5277357
     12145.99       0.5277057
     12146.98       0.5276757
     12147.96       0.5276462
     12148.94       0.5276158
     12149.93       0.5275857
     12150.92        0.527515
      12151.9        0.527441
     12152.89       0.5273671
     12153.88       0.5272877
     12154.87       0.5272042
     12155.85       0.5271205
     12156.84       0.5270372
     12157.83       0.5269536
      12158.8       0.5268711
     12159.79       0.5267875
     12160.78       0.5267038
     12161.77       0.5266203
     12162.74       0.5265377
     12163.74       0.5264606
     12164.73       0.5263956
     12165.71       0.5263314
      12166.7       0.5262662
     12167.68        0.526201
     12168.67       0.5261361
     12169.66       0.5260708
     12170.65       0.5260055
     12171.64       0.5259404
     12172.63       0.5258753
      12173.6       0.5258142
     12174.61       0.5257598
      12175.6       0.5257062
     12176.57       0.5256533
     12177.56       0.5255997
     12178.55       0.5255459
     12179.54       0.5254925
     12180.53       0.5254622
     12181.51       0.5254525
      12182.5       0.5254424
     12183.49        0.525435
     12184.48       0.5254402
     12185.47       0.5254457
     12186.46       0.5254508
     12187.45       0.5254558
     12188.44       0.5254612
     12189.43       0.5254664
     12190.42       0.5254532
     12191.39       0.5254151
     12192.38       0.5253766
     12193.38       0.5253389
     12194.37       0.5253183
     12195.36       0.5252973
     12196.35       0.5252767
     12197.34       0.5252561
     12198.33       0.5252356
     12199.31       0.5252151
      12200.3       0.5251929
     12201.29       0.5251676
     12202.28        0.525142
     12203.27       0.5251166
     12204.26       0.5251067
     12205.26       0.5250983
     12206.25       0.5250895
     12207.24        0.525081
     12208.23       0.5250723
     12209.22       0.5250637
      12210.2       0.5250641
     12211.19       0.5250991
     12212.19       0.5251344
     12213.18       0.5251696
     12214.16       0.5252199
     12215.15       0.5252743
     12216.14       0.5253284
     12217.13       0.5253825
     12218.13       0.5254369
     12219.12       0.5254911
     12220.11       0.5255403
     12221.11       0.5255507
      12222.1       0.5255613
     12223.09       0.5255715
     12224.09       0.5255978
     12225.07       0.5256289
     12226.06       0.5256604
     12227.05        0.525692
     12228.05       0.5257234
     12229.04       0.5257549
     12230.03       0.5257865
     12231.03       0.5258182
     12232.02       0.5258496
       12233.       0.5258807
     12233.99       0.5259183
     12234.99       0.5259593
     12235.98       0.5260001
     12236.98        0.526041
     12237.97       0.5260819
     12238.97       0.5261228
     12239.96       0.5261636
     12240.95       0.5262046
     12241.95       0.5262456
     12242.94       0.5262864
     12243.92       0.5263399
     12244.92       0.5264037
     12245.92       0.5264675
     12246.91       0.5265312
     12247.89        0.526594
     12248.89       0.5266578
     12249.88       0.5267216
     12250.88       0.5268242
     12251.87       0.5269321
     12252.87       0.5270398
     12253.86       0.5271552
     12254.86       0.5272776
     12255.86          0.5274
     12256.85       0.5275222
     12257.85       0.5276447
     12258.83       0.5277655
     12259.83       0.5278879
     12260.82       0.5279739
     12261.82       0.5280524
     12262.81       0.5281308
     12263.81       0.5282166
     12264.81       0.5283113
      12265.8       0.5284063
     12266.79       0.5284997
     12267.78       0.5285946
     12268.78       0.5286894
     12269.78       0.5287844
     12270.77       0.5288793
     12271.77        0.528974
     12272.77        0.529069
     12273.77       0.5291666
     12274.76       0.5292684
     12275.76       0.5293704
     12276.74       0.5294709
     12277.74       0.5295728
     12278.74       0.5296748
     12279.74       0.5297768
     12280.73       0.5298786
     12281.72       0.5299792
     12282.72       0.5300813
     12283.71       0.5301865
     12284.71       0.5302981
     12285.71       0.5304093
     12286.71       0.5305209
     12287.71       0.5306323
     12288.71       0.5307438
      12289.7       0.5308554
      12290.7       0.5309982
      12291.7       0.5311541
     12292.69       0.5313082
     12293.69       0.5314614
     12294.68       0.5316084
     12295.68       0.5317553
     12296.68       0.5319022
     12297.68       0.5320492
     12298.68       0.5321962
     12299.67       0.5323414
     12300.67       0.5324588
     12301.67       0.5325614
     12302.67       0.5326638
     12303.67       0.5327671
     12304.66       0.5328724
     12305.66       0.5329778
     12306.66       0.5330831
     12307.66       0.5331885
     12308.66        0.533294
     12309.66       0.5333991
     12310.65       0.5335034
     12311.65       0.5336089
     12312.65       0.5337142
     12313.65       0.5338181
     12314.65       0.5339183
     12315.64       0.5340171
     12316.64       0.5341174
     12317.64       0.5342177
     12318.64       0.5343181
     12319.64       0.5344182
     12320.64       0.5345185
     12321.64       0.5346189
     12322.65        0.534719
     12323.65       0.5348183
     12324.65       0.5349153
     12325.64       0.5350107
     12326.64       0.5351076
     12327.64       0.5352045
     12328.64       0.5353011
     12329.64       0.5353981
     12330.64       0.5355241
     12331.65       0.5356659
     12332.65       0.5358077
     12333.64       0.5359409
     12334.64       0.5360574
     12335.64       0.5361744
     12336.64       0.5362909
     12337.65       0.5364075
     12338.65       0.5365242
     12339.65       0.5366408
     12340.65       0.5367284
     12341.66          0.5368
     12342.66       0.5368716
     12343.66       0.5369405
     12344.65       0.5370024
     12345.65       0.5370649
     12346.66       0.5371274
     12347.66         0.53719
     12348.65       0.5372516
     12349.65       0.5373141
     12350.66       0.5373769
     12351.66       0.5374395
     12352.66       0.5375021
     12353.67       0.5375607
     12354.67       0.5376087
     12355.68        0.537657
     12356.68       0.5377051
     12357.68       0.5377532
     12358.69       0.5378015
     12359.68       0.5378489
     12360.68       0.5378972
     12361.69       0.5379456
     12362.69       0.5379936
      12363.7       0.5380341
      12364.7        0.538057
     12365.71       0.5380796
     12366.71       0.5381024
      12367.7       0.5381249
     12368.71       0.5381477
     12369.71       0.5381703
     12370.72       0.5382254
     12371.72       0.5382937
     12372.73       0.5383618
     12373.73       0.5384257
     12374.74       0.5384818
     12375.74       0.5385376
     12376.75       0.5385936
     12377.75       0.5386494
     12378.75       0.5387048
     12379.75       0.5387607
     12380.76       0.5387823
     12381.76       0.5387933
     12382.76       0.5388036
     12383.76       0.5388043
     12384.78       0.5387886
     12385.77       0.5387734
     12386.78        0.538758
     12387.79       0.5387422
     12388.79       0.5387269
      12389.8       0.5387113
     12390.81       0.5386958
     12391.81       0.5386803
     12392.82       0.5386646
     12393.81       0.5386452
     12394.82       0.5386191
     12395.84        0.538593
     12396.83       0.5385672
     12397.84       0.5385415
     12398.85       0.5385153
     12399.86       0.5384896
     12400.85       0.5384694
     12401.86         0.53845
     12402.87       0.5384306
     12403.87        0.538402
     12404.88       0.5383632
     12405.89       0.5383243
      12406.9       0.5382856
     12407.91       0.5382468
     12408.91       0.5382079
     12409.92       0.5381691
     12410.93       0.5381724
     12411.93       0.5381789
     12412.93       0.5381855
     12413.94       0.5381855
     12414.95       0.5381799
     12415.96       0.5381744
     12416.96       0.5381688
     12417.96       0.5381632
     12418.99       0.5381574
     12419.98       0.5381519
     12420.99       0.5381016
       12422.       0.5380505
     12423.01       0.5379993
     12424.02       0.5379466
     12425.03       0.5378927
     12426.04       0.5378388
     12427.05       0.5377848
     12428.04       0.5377318
     12429.05       0.5376779
     12430.08       0.5376233
     12431.07       0.5375699
     12432.08       0.5375162
     12433.09       0.5374621
      12434.1       0.5373983
      12435.1       0.5373315
     12436.11       0.5372633
     12437.12       0.5371953
     12438.13       0.5371274
     12439.14       0.5370593
     12440.15       0.5369912
     12441.16       0.5369233
     12442.18       0.5368552
     12443.19       0.5367871
      12444.2       0.5367242
     12445.21       0.5366625
     12446.21       0.5366015
     12447.22         0.53654
     12448.23       0.5364783
     12449.24       0.5364166
     12450.25       0.5363663
     12451.25         0.53635
     12452.27       0.5363336
     12453.29       0.5363173
     12454.29       0.5363055
      12455.3       0.5362942
     12456.31        0.536283
     12457.32       0.5362718
     12458.33       0.5362606
     12459.35       0.5362492
     12460.36        0.536222
     12461.36       0.5361663
     12462.37       0.5361093
      12463.4       0.5360519
     12464.39       0.5359985
     12465.41       0.5359444
     12466.42       0.5358905
     12467.43       0.5358362
     12468.45        0.535782
     12469.45       0.5357286
     12470.46       0.5356745
     12471.47       0.5356202
     12472.49       0.5355662
      12473.5       0.5355126
     12474.51       0.5354654
     12475.53       0.5354183
     12476.54       0.5353712
     12477.55       0.5353241
     12478.57       0.5352771
     12479.58         0.53523
     12480.58       0.5351835
     12481.59       0.5351364
     12482.61       0.5350894
     12483.62       0.5350444
     12484.62       0.5350084
     12485.65       0.5349714
     12486.67       0.5349349
     12487.67       0.5348991
     12488.68       0.5348625
      12489.7       0.5348261
     12490.71       0.5348213
     12491.73       0.5348303
     12492.74        0.534839
     12493.76       0.5348552
     12494.77       0.5348861
     12495.77       0.5349164
      12496.8       0.5349477
     12497.82       0.5349784
     12498.82       0.5350088
     12499.83       0.5350395
     12500.85       0.5350219
     12501.87       0.5349953
     12502.88       0.5349684
     12503.88        0.534952
      12504.9       0.5349476
     12505.92       0.5349432
     12506.93       0.5349387
     12507.95       0.5349342
     12508.96       0.5349299
     12509.98        0.534925
       12511.       0.5349206
     12512.01        0.534916
     12513.03       0.5349115
     12514.03       0.5349134
     12515.05       0.5349196
     12516.07       0.5349258
     12517.08       0.5349318
      12518.1       0.5349378
      12519.1       0.5349438
     12520.14       0.5349498
     12521.15        0.534956
     12522.16        0.534962
     12523.17       0.5349681
     12524.19       0.5349908
     12525.21       0.5350192
     12526.23       0.5350475
     12527.25       0.5350757
     12528.26       0.5351039
     12529.28       0.5351324
     12530.29       0.5351729
     12531.32       0.5352476
     12532.33       0.5353214
     12533.34       0.5353942
     12534.36        0.535477
     12535.38       0.5355605
     12536.39       0.5356438
      12537.4       0.5357265
     12538.42       0.5358099
     12539.44       0.5358937
     12540.46       0.5359568
     12541.47       0.5359947
     12542.49        0.536033
     12543.51       0.5360734
     12544.53       0.5361399
     12545.55       0.5362066
     12546.57       0.5362735
     12547.59       0.5363404
      12548.6        0.536406
     12549.62        0.536473
     12550.64       0.5365397
     12551.66       0.5366064
     12552.67       0.5366731
      12553.7       0.5367438
     12554.71       0.5368254
     12555.74       0.5369068
     12556.74       0.5369872
     12557.76       0.5370685
     12558.78         0.53715
      12559.8       0.5372316
     12560.82       0.5373501
     12561.84       0.5374776
     12562.86       0.5376047
     12563.87       0.5377355
     12564.91       0.5378768
     12565.93       0.5380163
     12566.95       0.5381558
     12567.96       0.5382932
     12568.98       0.5384329
       12570.       0.5385725
     12571.02        0.538666
     12572.03       0.5387587
     12573.05       0.5388522
     12574.07       0.5389503
     12575.09       0.5390514
     12576.11       0.5391526
     12577.13       0.5392536
     12578.16       0.5393547
     12579.18        0.539456
      12580.2        0.539557
     12581.22       0.5396581
     12582.25       0.5397593
     12583.25       0.5398592
     12584.28       0.5399659
      12585.3       0.5400738
     12586.32       0.5401818
     12587.34       0.5402899
     12588.37       0.5403981
     12589.39       0.5405058
     12590.41       0.5406139
     12591.42       0.5407208
     12592.44       0.5408288
     12593.47       0.5409366
     12594.49       0.5410373
     12595.51       0.5411379
     12596.54        0.541239
     12597.56       0.5413396
     12598.58       0.5414401
     12599.61       0.5415409
     12600.63       0.5416688
     12601.64       0.5418113
     12602.67        0.541956
     12603.69          0.5421
     12604.71       0.5422414
     12605.74       0.5423824
     12606.75        0.542522
     12607.77       0.5426634
      12608.8       0.5428045
     12609.82       0.5429461
     12610.85       0.5430492
     12611.87       0.5431443
      12612.9       0.5432392
     12613.92       0.5433452
     12614.95       0.5434639
     12615.97       0.5435827
       12617.       0.5437014
     12618.01       0.5438184
     12619.03       0.5439371
     12620.06       0.5440559
     12621.08       0.5441747
     12622.11       0.5442935
     12623.13       0.5444123
     12624.16       0.5445194
     12625.17       0.5446198
      12626.2       0.5447217
     12627.22       0.5448235
     12628.25       0.5449254
     12629.28       0.5450273
      12630.3       0.5451291
     12631.33       0.5452309
     12632.35       0.5453327
     12633.38       0.5454347
     12634.41       0.5455193
     12635.43       0.5456026
     12636.45       0.5456848
     12637.47       0.5457681
      12638.5       0.5458513
     12639.53       0.5459349
     12640.55       0.5460434
     12641.57       0.5461718
     12642.59       0.5463021
     12643.62         0.54643
     12644.65       0.5465469
     12645.68       0.5466639
      12646.7       0.5467808
     12647.73       0.5468977
     12648.76       0.5470145
     12649.79       0.5471317
     12650.81       0.5472115
     12651.83       0.5472808
     12652.86       0.5473508
     12653.88       0.5474122
     12654.91       0.5474608
     12655.94       0.5475094
     12656.97        0.547558
       12658.       0.5476068
     12659.03       0.5476552
     12660.04       0.5477034
     12661.07       0.5477521
      12662.1       0.5478005
     12663.13       0.5478491
     12664.16       0.5478911
     12665.19       0.5479299
     12666.21       0.5479683
     12667.24       0.5480068
     12668.27       0.5480456
      12669.3       0.5480841
     12670.33       0.5481228
     12671.35       0.5481609
     12672.38       0.5481994
     12673.41       0.5482382
     12674.44       0.5482554
     12675.45       0.5482714
     12676.48       0.5482875
     12677.51       0.5483034
     12678.54       0.5483196
     12679.57       0.5483357
      12680.6       0.5483795
     12681.63       0.5484424
     12682.66       0.5485057
     12683.69       0.5485633
     12684.72        0.548601
     12685.75       0.5486389
     12686.77       0.5486763
      12687.8       0.5487142
     12688.83       0.5487519
     12689.86       0.5487898
      12690.9       0.5487868
     12691.93       0.5487775
     12692.96       0.5487683
     12693.99       0.5487562
     12695.01       0.5487418
     12696.04       0.5487271
     12697.07       0.5487124
      12698.1       0.5486978
     12699.13        0.548683
     12700.17       0.5486681
      12701.2       0.5486535
     12702.23       0.5486391
     12703.26       0.5486241
     12704.29       0.5485951
     12705.31        0.548563
     12706.34       0.5485303
     12707.38       0.5484979
     12708.41       0.5484651
     12709.44       0.5484325
     12710.46       0.5484003
     12711.49       0.5483674
     12712.53       0.5483348
     12713.56       0.5483013
     12714.59       0.5482559
     12715.62       0.5482108
     12716.66       0.5481656
     12717.69       0.5481202
     12718.72       0.5480749
     12719.76       0.5480297
     12720.79       0.5480203
     12721.81       0.5480224
     12722.84       0.5480239
     12723.88       0.5480173
     12724.91       0.5479968
     12725.95       0.5479763
     12726.98       0.5479559
     12728.01       0.5479353
     12729.03       0.5479153
     12730.07       0.5478916
      12731.1        0.547824
     12732.14       0.5477564
     12733.17       0.5476885
     12734.21        0.547621
     12735.24       0.5475531
     12736.28       0.5474851
     12737.31       0.5474173
     12738.35       0.5473493
     12739.38       0.5472816
      12740.4       0.5472147
     12741.44        0.547147
     12742.47       0.5470787
     12743.51       0.5470106
     12744.54       0.5469331
     12745.56       0.5468566
      12746.6       0.5467786
     12747.65       0.5467001
     12748.67       0.5466233
     12749.71       0.5465457
     12750.74        0.546468
     12751.78       0.5463902
     12752.82       0.5463125
     12753.85       0.5462353
     12754.89       0.5461597
     12755.92       0.5460836
     12756.95       0.5460086
     12757.98       0.5459325
     12759.02       0.5458567
     12760.06       0.5457804
     12761.09       0.5457045
     12762.13       0.5456284
     12763.17       0.5455524
     12764.19       0.5454787
     12765.23       0.5454039
     12766.26       0.5453297
      12767.3       0.5452552
     12768.34       0.5451808
     12769.38       0.5451064
     12770.41       0.5450507
     12771.45       0.5450231
     12772.49       0.5449957
     12773.53       0.5449683
     12774.57       0.5449414
     12775.59       0.5449148
     12776.63       0.5448878
     12777.67       0.5448613
      12778.7       0.5448339
     12779.74       0.5448072
     12780.77        0.544746
     12781.82        0.544671
     12782.86        0.544597
     12783.88       0.5445275
     12784.92       0.5444628
     12785.96       0.5443983
       12787.       0.5443335
     12788.04        0.544269
     12789.08       0.5442044
     12790.12       0.5441396
     12791.14       0.5440758
     12792.18       0.5440114
     12793.23       0.5439455
     12794.26        0.543889
      12795.3       0.5438346
